_id,fighter_id,name,height,weight,reach,stance,dob,n_win,n_loss,n_draw,sig_str_land_pM,sig_str_land_pct,sig_str_abs_pM,sig_str_def_pct,td_avg,td_land_pct,td_def_pct,sub_avg,tsne_2d_x,tsne_2d_y,tsne_3d_x,tsne_3d_y,tsne_3d_z
67533c6f7a2ac5f7e09af6a4,bec2746f033802c3,Jorge Oliveira,"6' 1""",205 lbs.,,,,5,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-69.05589,5.9806995,-15.6272,0.7883646,-11.263874
67533c6f7a2ac5f7e09af6a5,acd9513399a8b09b,Ednaldo Oliveira,"6' 5""",205 lbs.,,Orthodox,"Feb 19, 1984",17,3,1,1.03,0.22,1.8,0.52,0.0,0.0,0.42,0.0,-14.324527,-20.048393,-9.147666,-8.140769,-2.4219348
67533c6f7a2ac5f7e09af6a6,15b1b21cd743d652,Rafaello Oliveira,"5' 8""",155 lbs.,"71""",Orthodox,"Jan 26, 1982",17,8,0,2.19,0.33,3.38,0.59,2.49,0.36,0.11,1.6,-17.583998,17.28973,-1.9666297,8.270204,8.009049
67533c6f7a2ac5f7e09af6a7,57b10fca4f9c9a7a,Alex Oliveira,"5' 11""",170 lbs.,"76""",Orthodox,"Feb 21, 1988",22,12,1,2.99,0.51,2.55,0.46,2.35,0.38,0.63,0.6,22.591198,6.7089815,10.661173,3.3366683,1.3627295
67533c6f7a2ac5f7e09af6a8,0d65c432720accb9,Michal Oleksiejczuk,"6' 0""",185 lbs.,"74""",Southpaw,"Feb 22, 1995",19,9,0,5.08,0.5,4.61,0.58,1.08,0.43,0.48,0.0,38.874737,-10.974664,13.658876,-6.0073633,0.6505079
67533c6f7a2ac5f7e09af6ac,4bdedbdeedff7d1d,Bolaji Oki,"5' 10""",155 lbs.,"73""",Orthodox,"Nov 15, 1995",9,2,0,5.63,0.45,2.58,0.63,2.11,0.75,0.85,0.0,47.632828,9.290814,15.56108,1.1415854,-7.5737143
67533c6f7a2ac5f7e09af6ab,98c23cb6da5b3352,Aleksei Oleinik,"6' 2""",240 lbs.,"80""",Orthodox,"Jun 20, 1977",60,17,1,3.29,0.48,3.8,0.44,1.82,0.46,0.37,1.9,-0.8124708,13.298575,6.1917524,1.9892519,4.061167
67533c6f7a2ac5f7e09af6c6,5e84a859c6a82288,Michel Quinones,"5' 10""",155 lbs.,"73""",Orthodox,"Dec 22, 1984",8,3,0,2.91,0.29,5.98,0.48,0.0,0.0,0.36,0.0,-2.7982492,-35.157505,2.4996862,-10.107002,3.926016
67533c6f7a2ac5f7e09af6c8,36549928f90f1d36,Jose Quinonez,"5' 8""",135 lbs.,"69""",Southpaw,"Jul 28, 1990",9,5,0,3.6,0.45,3.0,0.64,2.7,0.47,0.42,0.6,15.66113,18.929651,8.092835,4.2691393,6.612694
67533c6f7a2ac5f7e09af6d0,aa171d55d4b5208f,Billy Quarantillo,"5' 10""",145 lbs.,"70""",Orthodox,"Dec 08, 1988",18,6,0,7.36,0.56,5.57,0.43,1.24,0.23,0.61,1.1,38.58031,-30.008118,12.153761,-13.500586,-0.97642326
67533c6f7a2ac5f7e09af6db,4665cbf36b08193b,Chris Avila,"5' 10""",145 lbs.,,Orthodox,"Jan 16, 1993",5,4,0,2.37,0.3,4.17,0.48,0.0,0.0,0.46,0.0,-2.180365,-34.084064,-5.0537353,-12.240129,-1.8761088
67533c6f7a2ac5f7e09af6df,4d3b08ab127c7585,Jose Augusto,"6' 3""",251 lbs.,,,"Mar 28, 1992",6,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-73.425354,9.0041685,-18.922136,1.6204488,-9.47185
67533c6f7a2ac5f7e09af6c7,267f4a6568abe245,Landon Quinones,"5' 9""",155 lbs.,"70""",Southpaw,"Nov 21, 1995",7,3,1,6.77,0.4,7.7,0.55,0.5,0.33,1.0,0.0,36.648903,-33.002365,10.399946,-14.049182,-2.340988
67533c6f7a2ac5f7e09af6ba,88be62d6c1e6dadb,Jose Ochoa,"5' 7""",125 lbs.,"67""",Southpaw,"Dec 31, 2000",7,1,0,3.33,0.31,3.4,0.59,0.0,0.0,1.0,1.0,12.001069,-28.800241,-1.6170162,-12.005222,-6.0808578
67533c6f7a2ac5f7e09af6bf,56bc9ccb609df534,Chuck O'Neil,"6' 2""",170 lbs.,,,"Sep 22, 1985",17,9,0,3.13,0.37,4.4,0.72,0.0,0.0,0.0,0.0,-24.376295,-29.070831,-6.342617,-4.0822845,12.684297
67533c6f7a2ac5f7e09af6d2,2af2f2e26c4c0402,Hunter Azure,"5' 8""",145 lbs.,"69""",Orthodox,"Mar 02, 1992",9,2,0,3.92,0.53,2.08,0.58,1.97,0.34,0.67,1.3,39.640427,6.1455555,15.329497,4.425549,-0.6758657
67533c6f7a2ac5f7e09af6dd,ba5c6eeb8ef45f5c,Levi Avera,"6' 1""",170 lbs.,,,"May 17, 1982",18,15,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-68.49768,0.9543869,-12.418495,0.5444012,-12.622473
67533c6f7a2ac5f7e09af6cd,f7b4cbe93f3bac06,Gary Quan,"5' 8""",143 lbs.,,,"Apr 11, 1971",3,5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-68.49768,0.9543869,-12.418495,0.5444012,-12.622473
67533c6f7a2ac5f7e09af6ae,32541eb5d12668b4,Takayuki Okada,"6' 1""",290 lbs.,,Orthodox,,3,3,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-73.425354,9.0041685,-18.922136,1.6204488,-9.47185
67533c6f7a2ac5f7e09af6bc,6e3282d57d2467a0,Nobuhiro Obiya,"5' 8""",145 lbs.,,Orthodox,"Jan 15, 1981",12,5,1,0.63,0.28,2.53,0.55,0.5,0.5,0.41,0.5,3.2507677,4.2159004,0.53818166,2.8333473,-2.0009823
67533c6f7a2ac5f7e09af6c1,69ea0119f6f0dfe0,Dan O'Connor,"5' 4""",115 lbs.,,,"Nov 17, 1982",6,6,0,4.0,0.56,5.1,0.54,0.0,0.0,1.0,0.0,18.807013,-41.866455,1.3129478,-16.682156,-2.6272159
67533c6f7a2ac5f7e09af6cf,126bdc1710a8cbf4,Qiu Lun,"5' 8""",125 lbs.,"66""",Southpaw,"Jul 08, 1997",16,9,0,3.51,0.46,1.78,0.67,0.67,0.18,0.68,0.0,23.235748,-9.3390255,5.807242,-1.8833848,-5.1610928
67533c6f7a2ac5f7e09af6b8,2d6d6ffe5a446ea2,Christian Ocon,"5' 8""",135 lbs.,"69""",Orthodox,"Feb 05, 1996",2,1,0,1.73,0.53,5.27,0.34,0.0,0.0,0.63,0.0,-5.9430118,-30.230495,-5.228457,-12.1338415,1.3401096
67533c6f7a2ac5f7e09af6cb,2a8502954f49e682,Vinicius Queiroz,"6' 7""",220 lbs.,,Orthodox,"Aug 29, 1983",8,4,0,3.67,0.51,4.1,0.41,5.07,0.7,1.0,0.7,24.032444,41.00021,11.609292,13.777531,2.1788616
67533c6f7a2ac5f7e09af6c2,46effbd1135423c5,Sean O'Haire,"6' 5""",270 lbs.,,Orthodox,"Feb 25, 1971",4,2,0,8.28,0.57,22.76,0.21,0.0,0.0,0.0,0.0,-20.237043,-54.947327,-6.165546,-16.703463,12.055988
67533c6f7a2ac5f7e09af6d3,9bcfb40dbcd50568,Luciano Azevedo,"6' 3""",161 lbs.,,Orthodox,"Jun 25, 1981",17,9,1,0.76,0.45,1.97,0.27,2.28,0.11,0.0,0.0,-23.929184,2.5748582,-3.0752857,0.34502298,10.286129
67533c6f7a2ac5f7e09af6d9,26387c19f32dda0f,Javy Ayala,"6' 1""",265 lbs.,,,"Aug 20, 1988",10,5,0,0.83,0.25,5.0,0.33,0.0,0.0,0.0,0.0,-30.070776,-38.61091,-11.157577,-8.199971,9.281592
67533c6f7a2ac5f7e09af6c9,cc23ed51619421a3,Ryan Quinn,"5' 8""",145 lbs.,,,,13,7,1,2.31,0.41,1.67,0.48,0.0,0.0,0.0,1.9,-21.736187,-7.820898,-7.7662783,2.6576805,7.688487
67533c6f7a2ac5f7e09af6ad,aa40fe6038db56cb,JJ Okanovich,"5' 11""",155 lbs.,"76""",Orthodox,"Nov 04, 1990",7,1,0,6.93,0.55,5.27,0.5,0.0,0.0,1.0,0.0,14.957229,-49.570854,3.4422824,-18.495974,-0.20370223
67533c6f7a2ac5f7e09af6d8,da603332ad41f165,Saad Awad,"5' 11""",155 lbs.,,,"Jun 07, 1983",20,9,0,2.13,0.26,1.87,0.6,0.5,0.16,1.0,0.5,16.381258,-10.445038,1.8401457,-1.280909,-8.237083
67533c6f7a2ac5f7e09af6cc,876f478f796495f7,Josh Quinlan,"6' 0""",170 lbs.,"72""",Orthodox,"Feb 06, 1993",6,3,0,3.57,0.42,6.38,0.53,0.34,0.11,0.71,0.0,20.545612,-30.572264,4.916008,-10.919307,-1.7335324
67533c6f7a2ac5f7e09af6bb,494b0bfdbac74502,Brendan O'Reilly,"5' 7""",170 lbs.,"69""",Orthodox,"Jun 24, 1987",6,3,0,1.9,0.47,2.77,0.39,2.22,0.43,0.36,0.6,3.6886895,14.671581,1.2835919,1.794965,4.365789
67533c6f7a2ac5f7e09af6e1,04643fd03d9159cc,Marcus Aurelio,"5' 10""",155 lbs.,"74""",Orthodox,"Aug 18, 1973",22,10,0,1.42,0.33,2.27,0.59,1.69,0.27,0.27,1.3,-11.760122,22.211073,-2.2841184,4.9296007,2.509917
67533c6f7a2ac5f7e09af6ca,ddbe4fa2ea573393,Jimmy Quinlan,"6' 0""",185 lbs.,,Orthodox,"May 25, 1986",3,1,1,2.08,0.7,5.94,0.16,4.46,0.25,0.0,0.0,-7.8025823,44.171665,4.0734706,7.7941155,11.503821
67533c6f7a2ac5f7e09af6b5,cfc3e7bb44685289,Trey Ogden,"5' 11""",155 lbs.,"72""",Orthodox,"Nov 14, 1989",18,6,0,3.07,0.48,3.46,0.57,2.04,0.3,1.0,0.8,29.53395,1.3467668,1.9509555,5.0745726,-10.795108
67533c6f7a2ac5f7e09af6c0,338fda4ec7034c5d,Jeremiah O'Neal,"5' 8""",260 lbs.,,,"Oct 25, 1977",13,25,0,1.15,0.4,7.5,0.23,0.0,0.0,0.0,0.0,-23.227446,-37.717327,-8.8693075,-11.221303,8.351118
67533c6f7a2ac5f7e09af6b3,b6c4451cb13c9303,Andy Ogle,"5' 8""",145 lbs.,"69""",Orthodox,"Feb 16, 1989",9,6,0,2.24,0.44,2.23,0.5,1.44,0.26,0.58,0.0,3.8463597,-6.6253533,2.0679233,2.3059547,-4.4486923
67533c6f7a2ac5f7e09af6da,86d9dbe1bfcbade7,Julia Avila,"5' 7""",135 lbs.,"68""",Orthodox,"May 11, 1988",9,3,0,2.59,0.43,2.86,0.5,0.54,0.33,0.5,0.3,5.358424,-4.6970816,1.5766574,-1.4362574,1.101317
67533c6f7a2ac5f7e09af6b7,7facc9c45d792985,Kaan Ofli,"5' 7""",145 lbs.,"66""",Orthodox,"Jun 19, 1993",12,3,1,1.85,0.42,4.77,0.53,0.0,0.0,0.0,0.0,-27.55803,-32.533028,-6.8700056,-7.4840307,10.619319
67533c6f7a2ac5f7e09af6b1,6a8a06b542e1516d,Michiyoshi Ohara,"5' 10""",205 lbs.,,Orthodox,,0,2,0,0.28,0.29,3.13,0.48,0.0,0.0,0.33,0.0,-15.589691,-22.518076,-10.5769205,-8.766427,-0.6145925
67533c6f7a2ac5f7e09af6b0,01daf32100ed7517,Koji Oishi,"5' 8""",170 lbs.,,Orthodox,"May 31, 1977",25,10,10,1.43,0.09,17.86,0.43,0.0,0.0,0.0,0.0,-24.46509,-53.59357,-9.12266,-15.949849,12.0084915
67533c6f7a2ac5f7e09af6d4,063649e21bc9d6d5,Luiz Azeredo,"5' 9""",154 lbs.,,Orthodox,"Jun 10, 1976",15,10,0,2.16,0.39,2.76,0.57,1.07,0.5,0.45,0.3,6.034185,3.23758,2.1063101,1.8077782,-1.1826053
67533c6f7a2ac5f7e09af6c5,20bcc9966affb19c,Jake O'Brien,"6' 3""",205 lbs.,"76""",Orthodox,"Sep 25, 1984",15,4,0,1.31,0.31,1.92,0.69,6.39,0.54,0.25,0.2,0.5632634,39.62182,3.3424172,10.744158,6.8560815
67533c6f7a2ac5f7e09af6d7,46d0a888d87d91ac,Abu Azaitar,"5' 9""",185 lbs.,"76""",Orthodox,"Mar 10, 1986",14,4,1,4.38,0.43,4.32,0.51,1.0,0.37,0.42,0.0,36.97295,-11.312116,12.175566,-6.8803606,1.4317974
67533c6f7a2ac5f7e09af6b6,f43907e75f8d9baa,Richard Odoms,"6' 5""",265 lbs.,,Orthodox,"May 08, 1975",13,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-69.05589,5.9806995,-15.6272,0.7883646,-11.263874
67533c6f7a2ac5f7e09af6b4,4b2390cfaceb91d8,Naoya Ogawa,"6' 4""",255 lbs.,,Orthodox,"Mar 31, 1968",7,2,0,2.41,0.42,1.66,0.47,1.25,1.0,0.66,1.2,29.316715,56.653107,4.4533525,19.417507,-5.4986563
67533c6f7a2ac5f7e09af6dc,033d19259f589457,Anthony Avila,"5' 7""",145 lbs.,,,"Dec 29, 1988",13,5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-68.49768,0.9543869,-12.418495,0.5444012,-12.622473
67533c6f7a2ac5f7e09af6ce,52cae54377b433b7,Nate Quarry,"6' 0""",185 lbs.,"72""",Open Stance,"Mar 18, 1972",12,4,0,4.96,0.44,2.8,0.66,0.25,0.33,0.6,0.0,33.48046,-18.446049,10.619359,-5.586892,-3.9158373
67533c6f7a2ac5f7e09af6bd,b50a426a33da0012,Sean O'Malley,"5' 11""",135 lbs.,"72""",Switch,"Oct 24, 1994",18,2,0,6.7,0.61,3.48,0.6,0.29,0.42,0.61,0.3,48.602077,-13.34356,14.7265415,-7.478673,-5.1570883
67533c6f7a2ac5f7e09af6c3,d25b93992f285953,TJ O'Brien,"6' 2""",155 lbs.,,Orthodox,"Jan 01, 1987",20,8,0,3.77,0.46,4.78,0.57,0.94,1.0,0.0,0.0,18.624254,54.924316,4.8163977,18.5013,-0.7096648
67533c6f7a2ac5f7e09af6b9,0845c81e37d3bcb3,Volkan Oezdemir,"6' 2""",205 lbs.,"75""",Orthodox,"Sep 19, 1989",20,8,0,4.95,0.48,4.22,0.55,0.5,0.29,0.8,0.1,38.44996,-18.917189,9.731886,-9.033553,-4.3876634
67533c6f7a2ac5f7e09af6be,04835018f90b118c,Casey O'Neill,"5' 6""",125 lbs.,"69""",Orthodox,"Oct 07, 1997",10,2,0,7.89,0.52,5.65,0.57,1.45,0.34,0.7,0.7,39.402668,-30.861376,12.530289,-13.816641,-1.8711832
67533c6f7a2ac5f7e09af5e9,8c90c1563972e44d,Ed Ratcliff,"5' 10""",155 lbs.,"71""",Orthodox,"Mar 05, 1983",7,3,0,2.71,0.38,2.96,0.63,0.28,0.16,0.53,0.0,18.01129,-16.845655,1.3186766,-5.595566,-3.744979
67533c6f7a2ac5f7e09af6e0,8753e125f4499816,Blas Avena,"6' 0""",170 lbs.,"74""",Orthodox,"Jun 30, 1983",8,7,0,2.34,0.47,3.36,0.43,2.37,0.8,0.5,1.8,7.3835864,33.66442,0.47088096,12.877354,1.0530668
67533c6f7a2ac5f7e09af656,6a96ad1bc34fb113,Ismail Naurdiev,"5' 10""",185 lbs.,"74""",Orthodox,"Aug 18, 1996",24,7,0,3.41,0.53,1.52,0.66,1.6,0.4,0.72,0.2,31.318613,8.134759,6.6466618,0.2303817,-4.044325
67533c6f7a2ac5f7e09af6aa,33454ad90754cb49,Kazuki Okubo,"5' 11""",175 lbs.,,Orthodox,,7,9,0,1.53,0.38,1.97,0.46,0.51,0.25,0.36,2.0,-8.796632,22.423052,-4.128411,6.7477593,3.1057074
67533c6f7a2ac5f7e09af6d1,d365ee924f5cc3fc,Bao Quach,"5' 3""",145 lbs.,,Orthodox,"Sep 04, 1979",19,10,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-73.425354,9.0041685,-18.922136,1.6204488,-9.47185
67533c6f7a2ac5f7e09af6af,acff437707625fc7,Yushin Okami,"6' 2""",170 lbs.,"75""",Southpaw,"Jul 21, 1981",34,12,0,2.06,0.38,2.25,0.6,1.98,0.39,0.84,0.5,24.402195,16.105482,4.349625,4.1777873,-7.730425
67533c6f7a2ac5f7e09af6de,956dcac65e7b34d6,David Avellan,"5' 9""",185 lbs.,,Orthodox,,2,1,0,3.33,0.25,10.0,0.57,0.0,0.0,0.0,0.0,-22.821596,-46.234047,-7.7810907,-12.105244,13.070767
67533c6f7a2ac5f7e09af6c4,cb52f9490c2dc069,Sean O'Connell,"6' 1""",205 lbs.,"74""",Orthodox,"Sep 02, 1983",17,9,0,5.46,0.48,6.77,0.45,0.0,0.0,0.3,0.5,-7.249896,-45.08527,0.547265,-15.465247,4.285363
67533c6f7a2ac5f7e09af6e2,196ed28337adc630,Pat Audinwood,"6' 0""",155 lbs.,,Orthodox,"Apr 16, 1986",11,2,1,1.17,0.12,4.31,0.41,0.8,0.5,0.0,0.0,-28.086159,13.252588,-4.6383605,5.2977557,12.85977
67533c6f7a2ac5f7e09af6e4,55ee431411ccf07a,Olivier Aubin-Mercier,"5' 9""",155 lbs.,"70""",Southpaw,"Feb 23, 1989",11,5,0,2.48,0.51,2.97,0.55,2.36,0.33,0.7,0.5,22.080374,11.987577,3.7823086,5.5466795,-4.8982573
67533c6f7a2ac5f7e09af6e3,fd7acf42bd6e7e95,Bazigit Atajev,"6' 1""",230 lbs.,,Orthodox,,17,1,0,0.87,0.41,3.14,0.49,1.0,0.33,0.0,0.0,-23.777905,8.575026,-2.6637564,3.9481425,9.062645
67533c6f7a2ac5f7e09af6e5,210935fd21670f6d,Rich Attonito,"5' 10""",170 lbs.,"72""",Orthodox,"Jun 16, 1977",10,5,0,2.28,0.47,2.13,0.59,0.74,0.37,0.75,0.0,28.595888,5.5592976,5.481516,0.4063903,-6.4287543
67533c6f7a2ac5f7e09af6e9,ff222167cce02919,Bruno Assis,"6' 2""",185 lbs.,,Orthodox,"May 23, 1992",8,4,0,1.27,0.43,3.2,0.36,2.0,0.5,0.66,1.0,7.1661506,9.387659,5.8982005,4.108734,0.045175623
67533c6f7a2ac5f7e09af6ee,9be6020024133293,Cyril Asker,"6' 0""",247 lbs.,"74""",Orthodox,"Dec 24, 1985",9,4,0,3.35,0.39,5.82,0.35,4.41,0.62,1.0,0.9,24.259897,40.876812,11.801733,13.730657,2.1620698
67533c6f7a2ac5f7e09af6f0,b1d19449397541dc,Askar Askarov,"5' 6""",125 lbs.,"67""",Orthodox,"Oct 09, 1992",14,1,1,3.05,0.54,2.8,0.57,2.6,0.24,0.66,0.4,20.699596,10.064746,9.395702,4.4750314,2.9740467
67533c6f7a2ac5f7e09af6ef,5c10da56d712ac9c,Khusein Askhabov,"5' 8""",145 lbs.,"69""",Orthodox,"Feb 13, 1995",23,1,0,2.0,0.26,4.13,0.56,0.0,0.0,0.66,0.0,5.826241,-32.13402,-4.710885,-12.437221,-3.6101003
67533c6f7a2ac5f7e09af6e8,d0d7160824278840,Junior Assuncao,"5' 9""",145 lbs.,"72""",Orthodox,"Jun 24, 1981",16,6,0,3.31,0.62,2.06,0.44,2.43,0.24,0.66,0.7,22.129345,7.80825,11.28227,3.827551,1.9645175
67533c6f7a2ac5f7e09af6ea,2f13e4020cea5b38,Raphael Assuncao,"5' 5""",135 lbs.,"66""",Orthodox,"Jul 19, 1982",28,10,0,3.22,0.42,2.5,0.66,1.65,0.39,0.78,0.2,32.807865,1.4178679,7.51714,-0.6938365,-8.01595
67533c6f7a2ac5f7e09af6ec,06827d70c53ff0d9,Scott Askham,"6' 3""",185 lbs.,"75""",Southpaw,"May 20, 1988",14,4,0,3.03,0.46,3.52,0.52,0.44,0.18,0.65,0.7,17.02736,-19.422842,3.9344,-5.052201,-2.7075522
67533c6f7a2ac5f7e09af6e7,399afbabc02376b5,Tom Aspinall,"6' 5""",256 lbs.,"78""",Orthodox,"Apr 11, 1993",15,3,0,8.07,0.67,2.89,0.65,3.27,1.0,1.0,1.6,52.28705,8.41632,17.79624,5.639717,-4.570047
67533c6f7a2ac5f7e09af6ed,0b31f87be71ebbb1,Ben Askren,"5' 11""",170 lbs.,"73""",Orthodox,"Jul 18, 1984",19,2,0,3.64,0.49,5.66,0.36,4.33,0.55,0.0,0.9,-17.721163,8.032754,2.639318,5.1060243,12.431668
67533c6f7a2ac5f7e09af6e6,01c9e4013afce141,Michael Aswell,"5' 8""",145 lbs.,"69""",Orthodox,"Sep 27, 2000",9,2,0,10.33,0.5,6.8,0.52,0.0,0.0,0.57,0.0,3.6878026,-53.777134,-0.30604267,-15.660759,10.288403
67533c6f7a2ac5f7e09af6f1,2abc414136504554,Askar Askar,"5' 7""",145 lbs.,"69""",Orthodox,"Aug 19, 1994",11,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-69.05589,5.9806995,-15.6272,0.7883646,-11.263874
67533c6f7a2ac5f7e09af6f2,8be9deb7d6b36354,Asjabharan,"5' 6""",135 lbs.,,,"Jul 31, 1992",7,6,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-73.425354,9.0041685,-18.922136,1.6204488,-9.47185
67533c6f7a2ac5f7e09af6f3,c739c2995a275314,Yanal Ashmouz,"5' 9""",155 lbs.,"69""",Orthodox,"Mar 31, 1995",8,1,0,2.94,0.5,4.54,0.55,4.8,0.5,0.6,0.0,13.231669,36.81846,9.081366,9.500967,5.124627
67533c6f7a2ac5f7e09af6f4,d26a0988c9dc9886,Arman Ashimov,"5' 6""",125 lbs.,,,"Jan 14, 1992",11,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-73.425354,9.0041685,-18.922136,1.6204488,-9.47185
67533c6f7a2ac5f7e09af6f6,a373085066dbfb54,Teddy Ash,"6' 1""",185 lbs.,"73""",Switch,"Dec 27, 1989",14,5,0,7.27,0.61,6.8,0.28,0.0,0.0,1.0,0.0,10.551243,-53.243103,1.6452988,-19.113813,0.6592225
67533c6f7a2ac5f7e09af6eb,6e8f1bcdda94ff45,Ibo Aslan,"6' 3""",205 lbs.,"77""",Orthodox,"Apr 23, 1996",14,1,0,8.34,0.5,4.34,0.64,0.0,0.0,1.0,0.0,14.308398,-51.072987,4.5994763,-18.941784,0.43921968
67533c6f7a2ac5f7e09af6f5,d33da8a3d82bdb62,Kai Asakura,"5' 8""",125 lbs.,"69""",Orthodox,"Oct 31, 1993",21,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-68.49768,0.9543869,-12.418495,0.5444012,-12.622473
67533c6f7a2ac5f7e09af6f7,49f78022126bf4a4,Cesar Arzamendia,"5' 11""",155 lbs.,,Orthodox,"Jan 31, 1991",8,3,0,5.37,0.45,5.2,0.56,7.32,0.75,0.0,2.4,2.2175937,47.335106,4.580982,13.290918,5.419765
67533c6f7a2ac5f7e09af700,bf0e700106d00e55,Austin Arnett,"6' 0""",145 lbs.,"72""",Orthodox,"Oct 22, 1991",16,6,0,4.52,0.41,6.38,0.62,0.44,0.18,0.57,0.2,29.060946,-30.591887,6.8887253,-11.679327,-0.29766798
67533c6f7a2ac5f7e09af6f9,2dea80c069847321,Gilles Arsene,"5' 9""",190 lbs.,,Southpaw,,1,1,0,0.06,0.1,2.45,0.32,0.0,0.0,0.0,0.0,-42.27353,-35.567425,-13.88193,-5.105712,9.0482645
67533c6f7a2ac5f7e09af701,1effd880e1f1bb30,Garrett Armfield,"5' 6""",135 lbs.,"70""",Orthodox,"Oct 09, 1996",10,5,0,5.35,0.53,3.64,0.56,1.1,0.5,0.64,0.6,49.078472,-12.171351,14.749852,-6.8406444,-4.0656776
67533c6f7a2ac5f7e09af70d,36541f1e6c5d4955,Viviane Araujo,"5' 4""",125 lbs.,"68""",Orthodox,"Nov 21, 1986",13,6,0,4.04,0.47,4.87,0.56,1.86,0.43,0.8,0.7,42.073746,-0.6841283,12.088354,-3.650175,-6.781354
67533c6f7a2ac5f7e09af6fc,c136b2a8852da5bd,Akbarh Arreola,"5' 10""",155 lbs.,"71""",Southpaw,"Jan 14, 1983",23,11,1,2.32,0.45,4.01,0.56,1.07,1.0,0.33,0.4,27.876112,53.984512,4.9077306,18.702747,-3.0194132
67533c6f7a2ac5f7e09af70b,87f8699fdcc2c404,Alice Ardelean,"5' 3""",115 lbs.,"62""",Orthodox,"Apr 19, 1992",9,7,0,4.97,0.45,4.97,0.52,1.0,0.4,1.0,0.0,45.480278,-17.57086,10.581326,-10.970312,-5.4311438
67533c6f7a2ac5f7e09af6fa,61fb8098ccf81c7f,Antonio Arroyo,"6' 3""",185 lbs.,"73""",Orthodox,"Jul 01, 1989",9,5,0,2.82,0.66,2.02,0.5,1.14,0.41,0.41,0.2,13.226842,6.63992,2.7303798,-3.3219118,7.802601
67533c6f7a2ac5f7e09af6fd,de62052b2ede65ba,Matt Arroyo,"5' 10""",170 lbs.,"72""",Orthodox,"Sep 01, 1982",3,3,0,1.62,0.47,2.01,0.58,2.12,0.36,1.0,5.3,-17.716135,28.527433,-6.18108,10.331588,1.852322
67533c6f7a2ac5f7e09af702,9a7ffa80766caa51,Hashem Arkhagha,"6' 2""",185 lbs.,"75""",Orthodox,"Sep 11, 1989",6,1,0,1.84,0.44,8.97,0.43,0.0,0.0,0.5,0.0,-14.044289,-36.806625,-9.182691,-14.368675,6.381355
67533c6f7a2ac5f7e09af6fe,a90c200c3fbb22c4,Eli Aronov,"5' 10""",185 lbs.,"72""",Orthodox,"Jun 06, 1996",6,1,0,8.92,0.68,6.49,0.38,12.16,1.0,0.0,0.0,0.96729636,50.37624,7.5671306,14.28444,6.4128923
67533c6f7a2ac5f7e09af6fb,770b9d4813c25902,Chalid Arrab,"5' 11""",205 lbs.,,Orthodox,"May 28, 1975",7,3,0,1.56,0.34,1.63,0.56,3.05,0.75,0.37,1.0,3.9317193,34.839046,2.303327,11.346408,0.13586593
67533c6f7a2ac5f7e09af70c,269d103c96a4c3a5,Kenji Arai,"5' 10""",145 lbs.,,Southpaw,"Oct 05, 1979",15,15,5,8.79,0.27,10.29,0.39,0.0,0.0,0.0,0.0,-14.025964,-52.988396,-3.7023742,-15.352386,12.554123
67533c6f7a2ac5f7e09af6f8,91e3388e69060e69,Veta Arteaga,"5' 7""",125 lbs.,,,,3,1,0,3.2,0.36,1.92,0.65,0.0,0.0,0.4,0.0,0.48576316,-32.05665,-0.06287009,-8.2362,4.050183
67533c6f7a2ac5f7e09af70e,1ccff7f0cfdf85eb,Erik Apple,"6' 0""",170 lbs.,,Orthodox,"Aug 26, 1977",10,3,0,0.0,0.0,0.54,0.81,0.0,0.0,0.0,8.1,-26.559893,32.34334,-11.193201,8.79815,5.936794
67533c6f7a2ac5f7e09af707,1291edf2d566a71a,Julio Arce,"5' 7""",145 lbs.,"70""",Southpaw,"Oct 27, 1989",19,6,0,4.36,0.36,3.05,0.68,0.46,0.28,0.96,0.3,25.662766,-14.995198,7.3741574,-6.2681346,-8.483835
67533c6f7a2ac5f7e09af708,3738e68d2261e60f,Andrei Arlovski,"6' 3""",240 lbs.,"77""",Orthodox,"Feb 04, 1979",34,24,0,3.82,0.45,3.22,0.57,0.37,0.35,0.76,0.2,29.60283,-14.081832,6.8477454,-4.989264,-6.169119
67533c6f7a2ac5f7e09af705,e4ba58725825412d,Dan Argueta,"5' 7""",135 lbs.,"68""",Southpaw,"Aug 13, 1993",9,3,0,2.48,0.43,3.44,0.5,4.36,0.35,0.55,1.4,11.425309,28.46595,7.3455024,7.7558017,4.2298303
