_id,fighter_id,name,height,weight,reach,stance,dob,n_win,n_loss,n_draw,sig_str_land_pM,sig_str_land_pct,sig_str_abs_pM,sig_str_def_pct,td_avg,td_land_pct,td_def_pct,sub_avg
67533c6f7a2ac5f7e09af5a5,9be3728f3f7badb2,Moise Rimbon,"5' 10""",205 lbs.,,Orthodox,"Apr 20, 1977",23,11,3,0.8,0.34,1.0,0.71,1.0,0.5,0.37,0.0
67533c6f7a2ac5f7e09af5a6,c07efc18b231f170,Jordan Rinaldi,"5' 10""",145 lbs.,"72""",Orthodox,"Sep 25, 1987",14,7,0,1.56,0.35,2.32,0.59,1.45,0.35,0.2,1.2
67533c6f7a2ac5f7e09af5a7,b13da0b1a3aed3e7,Nick Ring,"6' 0""",185 lbs.,"74""",Southpaw,"Feb 10, 1979",14,4,0,3.52,0.42,3.48,0.62,1.36,0.36,0.52,0.3
67533c6f7a2ac5f7e09af5a8,995af04c697d78b7,Jason Riley,"6' 6""",245 lbs.,,,"Sep 22, 1975",10,7,0,0.0,0.0,9.68,0.33,0.0,0.0,0.5,0.0
67533c6f7a2ac5f7e09af5a9,f2c8ebbeafd45f2b,Aaron Riley,"5' 8""",155 lbs.,"69""",Southpaw,"Dec 09, 1980",30,14,1,3.45,0.34,3.78,0.61,1.18,0.34,0.6,0.1
67533c6f7a2ac5f7e09af5aa,f1a9ad7485e5024a,Jeremiah Riggs,"6' 0""",185 lbs.,,,"Dec 17, 1982",7,8,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
67533c6f7a2ac5f7e09af5ab,d512d9f204059f57,Joe Riggs,"6' 0""",185 lbs.,"70""",Southpaw,"Sep 23, 1982",44,17,0,2.41,0.51,1.69,0.57,2.45,0.55,0.62,0.6
67533c6f7a2ac5f7e09af5ad,37ed1ab2f8b819f4,Brad Riddell,"5' 7""",155 lbs.,"71""",Orthodox,"Sep 30, 1991",10,4,0,4.71,0.53,3.53,0.53,1.77,0.36,0.63,0.0
67533c6f7a2ac5f7e09af5ae,d023ae89a2a4a41e,Matthew Riddle,"6' 1""",170 lbs.,"76""",Southpaw,"Jan 14, 1986",8,3,0,3.01,0.42,2.74,0.54,3.51,0.5,0.89,0.5
67533c6f7a2ac5f7e09af5b0,98b76850b5f1e836,Dave Rickels,"5' 11""",155 lbs.,,,"Jan 05, 1989",18,4,0,4.29,0.59,5.53,0.42,0.0,0.0,0.25,0.0
67533c6f7a2ac5f7e09af5b2,ad23903ef3af7406,Rex Richards,"6' 5""",265 lbs.,,,,7,2,0,17.65,0.58,5.29,0.72,0.0,0.0,0.0,0.0
67533c6f7a2ac5f7e09af5b1,d6a740cf6e898e27,Mike Richman,"5' 8""",135 lbs.,,,"Jun 23, 1985",18,7,0,4.06,0.44,3.49,0.43,0.0,0.0,0.76,0.0
67533c6f7a2ac5f7e09af5b5,bf9bc96336922271,Alex Ricci,"5' 11""",155 lbs.,,Orthodox,"Jul 21, 1982",10,5,0,2.48,0.41,2.53,0.64,0.0,0.0,0.64,0.0
67533c6f7a2ac5f7e09af5bc,a757c06bbdba61d2,Vitor Ribeiro,"5' 8""",154 lbs.,,Orthodox,"Feb 24, 1979",20,5,0,1.0,0.28,1.95,0.48,1.58,0.26,1.0,1.2
67533c6f7a2ac5f7e09af5cc,01dfb60661153735,Paulo Renato Junior,"6' 0""",205 lbs.,"73""",Orthodox,"Jan 25, 1994",12,3,0,4.89,0.45,5.18,0.56,0.0,0.0,1.0,0.0
67533c6f7a2ac5f7e09af5c2,2e19380f34871c6a,Dominick Reyes,"6' 4""",205 lbs.,"77""",Southpaw,"Dec 26, 1989",13,4,0,4.87,0.5,3.75,0.48,0.35,0.28,0.8,0.3
67533c6f7a2ac5f7e09af5b7,d25240135aee03e5,Tabatha Ricci,"5' 1""",115 lbs.,"61""",Orthodox,"Feb 21, 1995",11,3,0,4.18,0.36,5.29,0.57,2.74,0.37,0.81,0.1
67533c6f7a2ac5f7e09af5e5,ea3ef6206c7907d5,Gideon Ray,"5' 10""",185 lbs.,,Southpaw,"May 27, 1973",17,15,1,2.08,0.4,2.58,0.53,1.49,1.0,0.0,0.0
67533c6f7a2ac5f7e09af5e6,907e60fd13407e1e,Bec Rawlings,"5' 6""",125 lbs.,"64""",Orthodox,"Feb 11, 1989",7,8,0,4.48,0.42,5.66,0.57,0.71,0.4,0.68,0.4
67533c6f7a2ac5f7e09af5df,849c5d9979df5357,Mateusz Rebecki,"5' 7""",155 lbs.,"66""",Southpaw,"Nov 03, 1992",20,2,0,4.7,0.48,4.13,0.54,3.84,0.75,0.45,0.8
67533c6f7a2ac5f7e09af5c8,edd02825c29028fe,Marco Polo Reyes,"5' 11""",155 lbs.,"71""",Orthodox,"Nov 07, 1984",8,7,0,6.0,0.37,5.52,0.59,0.0,0.0,0.46,0.0
67533c6f7a2ac5f7e09af5c6,1507214bbc7a79e2,John Renken,"6' 0""",190 lbs.,,Orthodox,,18,28,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
67533c6f7a2ac5f7e09af5ce,918db42c3637916f,Leigh Remedios,"5' 7""",155 lbs.,,Orthodox,"Jan 13, 1976",18,10,2,0.75,0.41,1.36,0.68,0.0,0.0,0.33,0.0
67533c6f7a2ac5f7e09af5c9,ce6b5b93a96dd15b,Solomon Renfro,"5' 9""",170 lbs.,"72""",Switch,"Feb 05, 1997",8,2,0,5.2,0.44,3.53,0.61,2.0,0.5,1.0,0.0
67533c6f7a2ac5f7e09af5e7,31a13532e724ca2b,Stevie Ray,"5' 10""",155 lbs.,"70""",Southpaw,"Mar 25, 1990",23,9,0,3.73,0.44,2.93,0.54,0.75,0.46,0.55,0.6
67533c6f7a2ac5f7e09af5c4,e9bbcc6530e4cbe6,Victor Reyna,"5' 11""",170 lbs.,"74""",Southpaw,"Aug 05, 1986",11,5,0,5.8,0.63,4.75,0.42,0.0,0.0,1.0,0.0
67533c6f7a2ac5f7e09af5d7,23dec7c47cb418f8,Zachary Reese,"6' 4""",185 lbs.,"77""",Switch,"Mar 24, 1994",8,1,0,5.06,0.59,2.88,0.48,4.08,0.55,0.25,2.5
67533c6f7a2ac5f7e09af5da,11337d069261bf3a,Karl Reed,"6' 3""",205 lbs.,"78""",Orthodox,"Oct 27, 1988",6,1,0,2.04,0.44,3.84,0.38,1.06,0.22,0.53,0.0
67533c6f7a2ac5f7e09af5dd,3f56b99447f00607,Paul Redmond,"5' 10""",145 lbs.,,Orthodox,"Oct 20, 1986",12,7,0,0.72,0.34,2.99,0.41,0.0,0.0,0.5,0.0
67533c6f7a2ac5f7e09af5ba,8f4616698508f24d,Will Ribeiro,"5' 8""",135 lbs.,,Orthodox,"Feb 17, 1983",10,2,0,1.83,0.28,1.64,0.74,1.15,1.0,0.5,2.9
67533c6f7a2ac5f7e09af5be,319fa1bd3176bded,Johnny Rhodes,"6' 0""",210 lbs.,,Orthodox,,2,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
67533c6f7a2ac5f7e09af5e0,a303588c33d8c5ae,Iony Razafiarison,"5' 3""",145 lbs.,,,"Dec 23, 1984",2,1,0,1.2,0.42,1.4,0.53,2.0,0.5,0.75,0.0
67533c6f7a2ac5f7e09af5c0,beecb672a279223e,Amanda Ribas,"5' 3""",115 lbs.,"66""",Orthodox,"Aug 26, 1993",12,5,0,4.63,0.4,3.4,0.61,2.07,0.51,0.85,0.7
67533c6f7a2ac5f7e09af5dc,49d78120e0a4f607,Greg Rebello,"6' 0""",240 lbs.,"73""",Southpaw,"Jun 13, 1982",24,8,0,2.61,0.39,2.92,0.58,0.0,0.0,0.0,0.0
67533c6f7a2ac5f7e09af5bb,972c456ff38b2015,Claudio Ribeiro,"6' 1""",185 lbs.,"77""",Orthodox,"Jul 17, 1992",11,5,0,3.59,0.51,4.9,0.3,0.56,0.5,0.66,0.0
67533c6f7a2ac5f7e09af5e8,9d61d8cb1c354867,Hussain Rasouli,"5' 6""",135 lbs.,,,,2,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
67533c6f7a2ac5f7e09af5d9,fb4ca5c7e4448645,John Reedy,"5' 8""",155 lbs.,,,,11,6,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
67533c6f7a2ac5f7e09af5d6,3ba3b5cc94498437,Johnny Rees,"6' 0""",170 lbs.,,Orthodox,"Oct 21, 1982",13,5,0,3.29,0.64,0.84,0.47,1.15,0.25,0.5,0.0
67533c6f7a2ac5f7e09af5de,972197a8c61ac413,Rafael Rebello,"5' 5""",135 lbs.,"67""",Orthodox,"Oct 16, 1980",9,4,0,2.19,0.32,3.29,0.58,2.82,0.33,0.75,0.5
67533c6f7a2ac5f7e09af5d4,24d98df7556ac8af,Stephen Regman,"5' 11""",185 lbs.,"76""",Orthodox,"Aug 05, 1991",9,4,0,1.41,0.6,4.93,0.23,3.52,1.0,0.0,0.0
67533c6f7a2ac5f7e09af5d1,5aedf14771ca82d2,Wilson Reis,"5' 4""",125 lbs.,"65""",Southpaw,"Jan 06, 1985",23,10,0,1.83,0.29,3.04,0.55,5.15,0.42,0.47,0.6
67533c6f7a2ac5f7e09af5b8,323d4ca260dfa0ba,Esteban Ribovics,"5' 10""",155 lbs.,"69""",Orthodox,"Apr 27, 1996",14,1,0,7.53,0.48,4.95,0.57,0.64,0.66,0.61,0.3
67533c6f7a2ac5f7e09af5cd,c7d297714d9ab1a4,Marion Reneau,"5' 6""",135 lbs.,"68""",Orthodox,"Jun 20, 1977",9,8,1,3.2,0.41,3.52,0.59,0.62,0.63,0.5,0.8
67533c6f7a2ac5f7e09af5cf,132f860d02953f4c,Goran Reljic,"6' 3""",205 lbs.,"81""",Southpaw,"Mar 20, 1984",15,8,0,1.69,0.37,2.69,0.59,1.69,0.5,0.33,1.1
67533c6f7a2ac5f7e09af5e1,c36e1f4fa755ffb4,Antony Rea,"6' 0""",205 lbs.,,Orthodox,"Jul 15, 1976",33,15,0,2.89,0.28,5.42,0.42,0.0,0.0,1.0,0.0
67533c6f7a2ac5f7e09af5c5,dc07493a87dc0a6e,Alex Reyes,"5' 11""",155 lbs.,"73""",Orthodox,"Oct 02, 1986",13,5,0,4.46,0.46,6.92,0.48,1.5,0.28,0.0,0.0
67533c6f7a2ac5f7e09af5c1,64db35f7782fe274,Gaston Reyno,"6' 0""",145 lbs.,,,"Nov 11, 1986",6,2,0,7.79,0.62,3.9,0.44,0.0,0.0,0.0,11.7
67533c6f7a2ac5f7e09af5c7,f57cf3d54a641385,Herman Renting,"6' 0""",215 lbs.,,Switch,,1,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
67533c6f7a2ac5f7e09af5bd,042cc07ad5a53a33,Lucrezia Ria,"5' 6""",125 lbs.,,Orthodox,"Jun 24, 1992",8,2,0,4.07,0.46,4.4,0.45,1.0,0.33,0.0,0.0
67533c6f7a2ac5f7e09af5ca,60193e707634e560,Montserrat Rendon,"5' 8""",135 lbs.,"68""",Orthodox,"Mar 16, 1989",6,1,0,3.13,0.28,3.9,0.54,3.0,0.54,1.0,0.0
67533c6f7a2ac5f7e09af5d5,e9ec08ebb3f92aa3,James Reese,"5' 9""",155 lbs.,,,"Dec 21, 1980",11,10,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
67533c6f7a2ac5f7e09af5b6,3c921b1a30fdcbdd,Mike Ricci,"6' 0""",155 lbs.,"76""",Southpaw,"Mar 18, 1986",11,5,0,1.8,0.32,1.64,0.65,0.67,1.0,0.54,0.0
67533c6f7a2ac5f7e09af55b,744e098e065cfdbe,Ricardo Romero,"6' 0""",205 lbs.,"76""",Orthodox,"Apr 15, 1978",11,3,0,2.17,0.55,4.77,0.46,1.63,0.1,1.0,3.3
67533c6f7a2ac5f7e09af5cb,1ddb480b601cefb1,Chance Rencountre,"6' 2""",170 lbs.,"75""",Southpaw,"Dec 31, 1986",14,4,0,1.1,0.2,3.62,0.49,1.35,0.26,0.16,0.3
67533c6f7a2ac5f7e09af5d3,02500fb9fd79a974,Jason Reinhardt,"5' 6""",135 lbs.,,Orthodox,"Oct 31, 1969",20,3,0,0.51,0.4,4.07,0.43,1.91,0.12,0.5,0.0
67533c6f7a2ac5f7e09af5d2,d8022d5526b1d937,Chad Reiner,"5' 11""",170 lbs.,,Orthodox,"Jun 29, 1981",33,18,0,0.53,0.2,1.97,0.46,0.99,0.33,0.25,2.0
67533c6f7a2ac5f7e09af5b9,49edd0d90f60fb7d,Brendson Ribeiro,"6' 3""",205 lbs.,"81""",Orthodox,"Sep 08, 1996",16,7,0,3.16,0.42,3.92,0.54,1.27,0.5,0.0,0.4
67533c6f7a2ac5f7e09af5db,ac7c765882f2c68c,Elise Reed,"5' 3""",115 lbs.,"63""",Orthodox,"Dec 05, 1992",8,4,0,3.5,0.53,3.15,0.53,0.49,0.6,0.56,0.0
67533c6f7a2ac5f7e09af5d0,ee7b7768a4e6dc45,Ben Reiter,"6' 3""",185 lbs.,,,"Jun 27, 1987",17,2,1,1.8,0.46,1.53,0.54,7.0,0.43,0.0,0.0
67533c6f7a2ac5f7e09af5c3,7333d6e0f6428acb,Kyle Reyes,"5' 8""",145 lbs.,,,,15,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
67533c6f7a2ac5f7e09af5bf,b7ad576b8ae115e6,Mike Rhodes,"6' 1""",170 lbs.,"74""",Orthodox,"Dec 04, 1989",10,5,0,3.2,0.39,4.13,0.64,0.96,0.33,0.75,0.5
67533c6f7a2ac5f7e09af55a,6f81399074fcdbba,Anthony Romero,"5' 11""",155 lbs.,"70""",Orthodox,"Feb 25, 1997",8,0,0,5.87,0.52,4.0,0.65,2.0,0.22,1.0,0.0
67533c6f7a2ac5f7e09af5eb,0be6776db31d98ec,Mitch Raposo,"5' 5""",125 lbs.,"64""",Switch,"Oct 16, 1998",9,2,0,2.29,0.33,3.32,0.51,1.94,0.6,0.5,0.0
67533c6f7a2ac5f7e09af5ec,ed069a95aaaf4f56,Raou Raou,"5' 8""",195 lbs.,,Orthodox,,0,1,0,2.01,0.16,6.75,0.6,0.0,0.0,0.0,0.0
67533c6f7a2ac5f7e09af5ea,31e1ea6fe6b682f8,David Rasouri,"5' 7""",155 lbs.,,,,2,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
67533c6f7a2ac5f7e09af5ed,30b577b112bef42d,Vernon Ramos Ho,"5' 6""",170 lbs.,,Orthodox,"Jun 03, 1992",3,1,0,4.0,0.25,8.0,0.55,0.0,0.0,0.0,0.0
67533c6f7a2ac5f7e09af5f8,96c05ba5ab9eccaf,Matt Ramirez,"5' 5""",125 lbs.,,,,2,3,0,3.03,0.5,0.67,0.75,2.53,0.16,1.0,0.0
67533c6f7a2ac5f7e09af5f3,1ae8f3c723aacff4,Ricardo Ramos,"5' 9""",145 lbs.,"72""",Orthodox,"Aug 01, 1995",17,6,0,3.03,0.36,3.85,0.55,2.77,0.61,0.72,0.8
67533c6f7a2ac5f7e09af5f5,e99eb0ef25885de5,Mitch Ramirez,"5' 11""",155 lbs.,"71""",Orthodox,"Nov 03, 1992",8,2,0,2.37,0.42,3.34,0.36,0.91,1.0,0.0,0.0
67533c6f7a2ac5f7e09af5fb,641ca2c2ed91b93c,Zygimantas Ramaska,"5' 11""",145 lbs.,"71""",Orthodox,"Dec 27, 1996",9,3,0,0.96,0.6,2.25,0.3,0.0,0.0,0.33,2.4
67533c6f7a2ac5f7e09af5f2,3b5f2faaa2f2c1f6,Andrew Ramm,"6' 1""",160 lbs.,,,,4,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
67533c6f7a2ac5f7e09af5f4,abc8e1423cf5b74e,Ian Rammel,"6' 0""",185 lbs.,,,"Jul 22, 1985",7,8,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
67533c6f7a2ac5f7e09af5fa,333b9e5c723ac873,Aleksandar Rakic,"6' 4""",205 lbs.,"78""",Orthodox,"Feb 06, 1992",14,5,0,4.16,0.5,2.91,0.51,0.66,0.23,0.85,0.1
67533c6f7a2ac5f7e09af5f1,7bc475b0fc2020ab,Luis Ramos,"5' 8""",170 lbs.,,Orthodox,"Jan 18, 1981",20,10,2,2.4,0.35,5.6,0.42,1.5,0.2,1.0,0.0
67533c6f7a2ac5f7e09af5ee,fa4dcb2c8de482ee,Dorian Ramos,"5' 8""",145 lbs.,"70""",Orthodox,"Dec 31, 1993",8,3,0,2.3,0.52,2.67,0.47,1.82,0.25,0.33,0.0
67533c6f7a2ac5f7e09af5f0,0052de90691d4a93,Davi Ramos,"5' 6""",155 lbs.,"70""",Orthodox,"Nov 05, 1986",10,4,0,2.64,0.37,3.44,0.56,1.95,0.4,0.83,0.6
67533c6f7a2ac5f7e09af5f9,ea398c802d9998ee,Thomas Ramirez,"6' 1""",410 lbs.,,Sideways,,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
67533c6f7a2ac5f7e09af5ef,6859f67468ba8489,Kevin Randleman,"5' 10""",205 lbs.,,Orthodox,"Aug 10, 1971",17,16,0,1.26,0.54,1.12,0.57,2.0,0.56,0.3,0.8
67533c6f7a2ac5f7e09af5f7,4311e9d23604205c,Steve Ramirez,"5' 7""",125 lbs.,,,,5,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
67533c6f7a2ac5f7e09af5fc,d1759b2b7be9be56,Hector Ramirez,"6' 0""",205 lbs.,,Orthodox,"Mar 28, 1976",10,6,1,2.27,0.41,4.6,0.56,2.3,0.55,0.66,0.5
67533c6f7a2ac5f7e09af5fe,01afe0916a40c7c5,Shavkat Rakhmonov,"6' 1""",170 lbs.,"77""",Orthodox,"Oct 23, 1994",18,0,0,4.12,0.61,2.41,0.51,1.49,0.29,1.0,1.8
67533c6f7a2ac5f7e09af600,9b1e3fb4f8cbd5b7,Ricky Rainey,"6' 1""",170 lbs.,"77""",Switch,"Jun 29, 1983",12,6,0,2.55,0.48,2.62,0.46,0.95,0.18,0.55,0.0
67533c6f7a2ac5f7e09af601,ff2c606c8bc365e3,Josh Rafferty,"6' 0""",170 lbs.,,Orthodox,"Jan 06, 1981",9,8,0,0.6,0.33,3.6,0.5,0.0,0.0,0.0,9.0
67533c6f7a2ac5f7e09af5fd,ffdeb4fbea09ce75,Jessica Rakoczy,"5' 7""",115 lbs.,,Orthodox,"Apr 14, 1977",1,5,0,2.5,0.44,3.55,0.64,0.75,0.2,0.0,0.8
67533c6f7a2ac5f7e09af603,8c169fbe1ac33637,Loik Radzhabov,"5' 11""",155 lbs.,"69""",Orthodox,"Sep 17, 1990",18,6,1,2.89,0.44,3.76,0.46,4.65,0.57,0.42,0.0
67533c6f7a2ac5f7e09af60e,efc67b07eed39794,Istela Nunes,"5' 4""",115 lbs.,"66""",Orthodox,"Jul 23, 1992",6,5,0,5.02,0.45,4.84,0.6,0.0,0.0,0.5,0.0
67533c6f7a2ac5f7e09af60c,0fd5f4b838e890cc,Said Nurmagomedov,"5' 8""",135 lbs.,"70""",Orthodox,"Apr 05, 1992",18,3,0,3.55,0.47,2.13,0.57,1.01,0.16,0.66,1.4
67533c6f7a2ac5f7e09af60b,709fadb644ee3f51,Diyar Nurgozhay,"6' 2""",205 lbs.,"74""",Southpaw,"Apr 22, 1997",10,0,0,3.52,0.52,2.7,0.66,0.0,0.0,1.0,0.0
67533c6f7a2ac5f7e09af60a,2b6fc1c02736833d,Umar Nurmagomedov,"5' 8""",135 lbs.,"69""",Orthodox,"Jan 03, 1996",18,0,0,4.46,0.63,1.36,0.63,3.98,0.5,1.0,0.4
67533c6f7a2ac5f7e09af602,45bc8f98d62bd096,Jordan Radev,"5' 7""",185 lbs.,,Southpaw,"Sep 28, 1976",23,5,0,1.35,0.23,2.38,0.66,0.0,0.0,0.8,0.0
67533c6f7a2ac5f7e09af60d,68d35296f566792b,Josiane Nunes,"5' 2""",135 lbs.,"67""",Southpaw,"Dec 23, 1993",10,3,0,5.41,0.42,5.44,0.51,0.0,0.0,0.58,0.0
67533c6f7a2ac5f7e09af608,01b39decaf0abf6a,Benji Radach,"5' 10""",185 lbs.,,Orthodox,"Apr 05, 1979",21,7,0,2.62,0.49,2.31,0.51,1.06,0.41,0.71,0.4
67533c6f7a2ac5f7e09af610,0a73acff6325c1e2,Shayilan Nuerdanbieke,"5' 8""",145 lbs.,"69""",Orthodox,"May 04, 1994",39,12,0,1.95,0.45,2.64,0.5,3.3,0.35,0.28,0.2
67533c6f7a2ac5f7e09af609,029e1293e609fd74,Abubakar Nurmagomedov,"5' 11""",170 lbs.,"72""",Orthodox,"Nov 13, 1989",17,4,1,2.78,0.53,2.61,0.65,1.25,0.22,0.88,0.0
67533c6f7a2ac5f7e09af60f,d343df8ba11f4c4e,Nina Nunes,"5' 5""",125 lbs.,"64""",Orthodox,"Dec 03, 1985",11,7,0,4.39,0.45,3.47,0.55,0.24,0.33,0.73,0.5
67533c6f7a2ac5f7e09af61a,ed9d8ee3a4239b1c,Sage Northcutt,"6' 0""",170 lbs.,"71""",Orthodox,"Mar 01, 1996",11,2,0,3.58,0.52,1.96,0.58,1.81,0.34,0.41,0.6
67533c6f7a2ac5f7e09af607,032cc3922d871c7f,Khabib Nurmagomedov,"5' 10""",155 lbs.,"70""",Orthodox,"Sep 20, 1988",29,0,0,4.1,0.48,1.75,0.65,5.32,0.48,0.84,0.8
67533c6f7a2ac5f7e09af605,6cc25d19a891f435,Gilbert Rael,"5' 8""",155 lbs.,,,,1,3,0,0.0,0.0,7.46,0.37,4.86,1.0,0.0,0.0
67533c6f7a2ac5f7e09af606,feedf3053472fe56,Charles Radtke,"5' 9""",170 lbs.,"72""",Orthodox,"Jul 09, 1990",10,4,0,3.38,0.53,3.03,0.56,0.59,0.12,1.0,0.0
67533c6f7a2ac5f7e09af617,6b0e83b094f816ac,Shohei Nose,"5' 6""",135 lbs.,"68""",Switch,"Oct 19, 1997",12,5,2,1.52,0.37,2.17,0.52,2.23,0.17,0.14,3.6
67533c6f7a2ac5f7e09af618,d665de9b4da87c22,Nick Nolte,"6' 0""",170 lbs.,,,,5,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
67533c6f7a2ac5f7e09af604,bc7f7f0ba3db74d2,Amir Rahnavardi,"6' 0""",205 lbs.,,Orthodox,"Dec 07, 1974",11,10,0,0.67,0.25,0.0,1.0,0.0,0.0,0.5,0.0
67533c6f7a2ac5f7e09af616,9e8e5c529057fe60,Jonatas Novaes,"5' 11""",170 lbs.,,,"Mar 02, 1981",13,5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
67533c6f7a2ac5f7e09af615,459e4dc69ec669b2,Jason Novelli,"6' 0""",155 lbs.,,Orthodox,"Jun 08, 1979",11,3,1,1.73,0.24,3.55,0.66,0.7,0.33,1.0,0.0
67533c6f7a2ac5f7e09af614,64360e618823a8e4,Phillipe Nover,"5' 9""",145 lbs.,"72""",Orthodox,"Feb 03, 1984",11,8,1,1.79,0.35,2.48,0.56,0.99,0.28,0.44,0.7
67533c6f7a2ac5f7e09af61c,6c3b2525436cf5d4,Tom Nolan,"6' 3""",155 lbs.,"73""",Southpaw,"Mar 08, 2000",8,1,0,6.68,0.5,5.17,0.47,0.0,0.0,0.66,0.7
67533c6f7a2ac5f7e09af613,7498b3ac79a3b948,Taiyilake Nueraji,"6' 2""",170 lbs.,"75""",Southpaw,"Jan 12, 2001",9,1,0,11.01,0.48,7.39,0.58,0.0,0.0,0.0,0.0
67533c6f7a2ac5f7e09af612,3a24769a4855040a,Diego Nunes,"5' 6""",145 lbs.,"67""",Orthodox,"Nov 30, 1982",19,7,0,2.72,0.43,2.59,0.58,1.18,0.44,0.65,0.6
67533c6f7a2ac5f7e09af61b,bd4389b71fdc0ce2,Jan Nortje,"6' 1""",310 lbs.,,Southpaw,"Apr 11, 1975",2,6,0,3.32,0.51,4.5,0.32,0.0,0.0,0.66,2.9
67533c6f7a2ac5f7e09af619,f21a3d68fb9df387,Scott Norton,"5' 10""",170 lbs.,,Orthodox,"Mar 15, 1973",7,1,0,0.67,0.3,0.34,0.6,2.52,0.25,0.0,0.0
67533c6f7a2ac5f7e09af611,80fa8218c99f9c58,Amanda Nunes,"5' 8""",135 lbs.,"69""",Orthodox,"May 30, 1988",23,5,0,4.55,0.51,2.62,0.57,2.73,0.54,0.82,0.7
67533c6f7a2ac5f7e09af61d,7339d340aa2889cb,Kyle Noke,"6' 1""",170 lbs.,"76""",Southpaw,"Mar 18, 1980",22,10,1,3.23,0.5,2.09,0.64,1.53,0.54,0.66,0.8
67533c6f7a2ac5f7e09af61e,a3d1d060f9af97fe,Talita Nogueira,"5' 10""",145 lbs.,,,"Oct 13, 1985",6,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
67533c6f7a2ac5f7e09af61f,73e09f837f3b5ecc,Rogerio Nogueira,"6' 2""",205 lbs.,"75""",Southpaw,"Jun 02, 1976",23,10,0,2.43,0.35,2.34,0.59,0.64,0.44,0.62,0.8
67533c6f7a2ac5f7e09af621,ee9d73f4fee9cbdd,Antonio Rodrigo Nogueira,"6' 3""",240 lbs.,"77""",Orthodox,"Jun 02, 1976",34,10,1,1.95,0.42,2.4,0.55,1.3,0.29,0.36,2.4
67533c6f7a2ac5f7e09af622,e983c62faf677ab2,Pedro Nobre,"5' 5""",135 lbs.,,,"Feb 13, 1986",18,4,2,1.37,0.3,9.16,0.35,0.0,0.0,0.0,0.0
67533c6f7a2ac5f7e09af623,4c27ca8c8481f79a,Alexandre Franca Nogueira,"5' 7""",145 lbs.,,Orthodox,"Jan 15, 1978",18,6,3,0.6,0.2,4.18,0.57,0.0,0.0,0.0,0.0
67533c6f7a2ac5f7e09af624,4acf03bdec2025d7,Kyle Noblitt,"6' 2""",243 lbs.,,,"Dec 26, 1989",11,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
67533c6f7a2ac5f7e09af626,c68c68efaa5ca6ef,Chidi Njokuani,"6' 3""",170 lbs.,"80""",Orthodox,"Dec 31, 1988",24,10,0,4.59,0.63,2.67,0.56,0.0,0.0,0.74,0.2
67533c6f7a2ac5f7e09af625,21321cdfba797c52,Derrick Noble,"5' 9""",170 lbs.,,Southpaw,"Aug 14, 1978",27,15,1,6.21,0.4,3.79,0.59,0.0,0.0,0.0,0.0
67533c6f7a2ac5f7e09af627,7beecbe0a08cf002,Yamato Nishikawa,"5' 7""",155 lbs.,,Orthodox,"Dec 06, 2002",21,3,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
67533c6f7a2ac5f7e09af628,2c1170b825f58e57,Guangyou Ning,"5' 4""",145 lbs.,"64""",Southpaw,"Dec 15, 1981",5,4,1,2.66,0.41,1.91,0.61,1.09,0.5,0.62,0.3
67533c6f7a2ac5f7e09af629,6810d8d2dd557cf9,Soichi Nishida,"5' 11""",320 lbs.,,Orthodox,,5,10,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
67533c6f7a2ac5f7e09af62a,6bf5a7d3e081ade2,Anthony Njokuani,"6' 1""",155 lbs.,"75""",Orthodox,"Mar 01, 1980",16,12,0,3.94,0.46,2.41,0.65,0.5,0.45,0.53,0.2
67533c6f7a2ac5f7e09af62c,5cde96e0a1a1fffe,Yosuke Nishijima,"5' 9""",205 lbs.,,Orthodox,"May 15, 1973",0,5,0,1.72,0.37,5.59,0.56,0.0,0.0,0.0,0.0
67533c6f7a2ac5f7e09af62b,6c9383ffab2725a5,Akiyo Nishiura,"5' 8""",139 lbs.,,Southpaw,"Aug 08, 1983",13,8,1,1.59,0.57,1.26,0.57,0.0,0.0,0.52,0.3
